frame,average_alive_cells
410,154
411,155
412,154
413,155
414,154
415,155
416,154
417,155
418,154
419,155
420,154
421,155
422,154
423,155
424,154
425,155
426,154
427,155
428,154
429,155
430,154
431,155
432,154
433,155
434,154
435,155
436,154
437,155
438,154
439,155
440,154
441,155
442,154
443,155
444,154
445,155
446,154
447,155
448,154
449,155
450,154
451,155
452,154
453,155
454,154
455,155
456,154
457,155
458,154
459,155
460,154
461,155
462,154
463,155
464,154
465,155
466,154
467,155
468,154
469,155
470,154
471,155
472,154
473,155
474,154
475,155
476,154
477,155
478,154
479,155
480,154
481,155
482,154
483,155
484,154
485,155
486,154
487,155
488,154
489,155
490,154
491,155
492,154
493,155
494,154
495,155
496,154
497,155
498,154
499,155
500,154
501,155
502,154
503,155
504,154
505,155
506,154
507,155
508,154
509,155
510,154
511,155
512,154
513,155
514,154
515,155
516,154
517,155
518,154
519,155
520,154
521,155
522,154
523,155
524,154
525,155
526,154
527,155
528,154
529,155
530,154
531,155
532,154
533,155
534,154
535,155
536,154
537,155
538,154
539,155
540,154
541,155
542,154
543,155
544,154
545,155
546,154
547,155
548,154
549,155
550,154
551,155
552,154
553,155
554,154
555,155
556,154
557,155
558,154
559,155
560,154
561,155
562,154
563,155
564,154
565,155
566,154
567,155
568,154
569,155
570,154
571,155
572,154
573,155
574,154
575,155
576,154
577,155
578,154
579,155
580,154
581,155
582,154
583,155
584,154
585,155
586,154
587,155
588,154
589,155
590,154
591,155
592,154
593,155
594,154
595,155
596,154
597,155
598,154
599,155
600,154
601,155
602,154
603,155
604,154
605,155
606,154
607,155
608,154
609,155
610,154
611,155
612,154
613,155
614,154
615,155
616,154
617,155
618,154
619,155
620,154
621,155
622,154
623,155
624,154
625,155
626,154
627,155
628,154
629,155
630,154
631,155
632,154
633,155
634,154
635,155
636,154
637,155
638,154
639,155
640,154
641,155
642,154
643,155
644,154
645,155
646,154
647,155
648,154
649,155
650,154
651,155
652,154
653,155
654,154
655,155
656,154
657,155
658,154
659,155
660,154
661,155
662,154
663,155
664,154
665,155
666,154
667,155
668,154
669,155
670,154
671,155
672,154
673,155
674,154
675,155
676,154
677,155
678,154
679,155
680,154
681,155
682,154
683,155
684,154
685,155
686,154
687,155
688,154
689,155
690,154
691,155
692,154
693,155
694,154
695,155
696,154
697,155
698,154
699,155
700,154
701,155
702,154
703,155
704,154
705,155
706,154
707,155
708,154
709,155
710,154
711,155
712,154
713,155
714,154
715,155
716,154
717,155
718,154
719,155
720,154
721,155
722,154
723,155
724,154
725,155
726,154
727,155
728,154
729,155
730,154
731,155
732,154
733,155
734,154
735,155
736,154
737,155
738,154
739,155
740,154
741,155
742,154
743,155
744,154
745,155
746,154
747,155
748,154
749,155
750,154
751,155
752,154
753,155
754,154
755,155
756,154
757,155
758,154
759,155
760,154
761,155
762,154
763,155
764,154
765,155
766,154
767,155
768,154
769,155
770,154
771,155
772,154
773,155
774,154
775,155
776,154
777,155
778,154
779,155
780,154
781,155
782,154
783,155
784,154
785,155
786,154
787,155
788,154
789,155
790,154
791,155
792,154
793,155
794,154
795,155
796,154
797,155
798,154
799,155
800,154
801,155
802,154
803,155
804,154
805,155
806,154
807,155
808,154
809,155
810,154
811,155
812,154
813,155
814,154
815,155
816,154
817,155
818,154
819,155
820,154
821,155
822,154
823,155
824,154
825,155
826,154
827,155
828,154
829,155
830,154
831,155
832,154
833,155
834,154
835,155
836,154
837,155
838,154
839,155
840,154
841,155
842,154
843,155
844,154
845,155
846,154
847,155
848,154
849,155
850,154
851,155
852,154
853,155
854,154
855,155
856,154
857,155
858,154
859,155
860,154
861,155
862,154
863,155
864,154
865,155
866,154
867,155
868,154
869,155
870,154
871,155
872,154
873,155
874,154
875,155
876,154
877,155
878,154
879,155
880,154
881,155
882,154
883,155
884,154
885,155
886,154
887,155
888,154
889,155
890,154
891,155
892,154
893,155
894,154
895,155
896,154
897,155
898,154
899,155
900,154
901,155
902,154
903,155
904,154
905,155
906,154
907,155
908,154
909,155
910,154
911,155
912,154
913,155
914,154
915,155
916,154
917,155
918,154
919,155
920,154
921,155
922,154
923,155
924,154
925,155
926,154
927,155
928,154
929,155
930,154
931,155
932,154
933,155
934,154
935,155
936,154
937,155
938,154
939,155
940,154
941,155
942,154
943,155
944,154
945,155
946,154
947,155
948,154
949,155
950,154
951,155
952,154
953,155
954,154
955,155
956,154
957,155
958,154
959,155
960,154
961,155
962,154
963,155
964,154
965,155
966,154
967,155
968,154
969,155
970,154
971,155
972,154
973,155
974,154
975,155
976,154
977,155
978,154
979,155
980,154
981,155
982,154
983,155
984,154
985,155
986,154
987,155
988,154
989,155
990,154
991,155
992,154
993,155
994,154
995,155
996,154
997,155
998,154
999,155
1000,154
1001,155
