frame,average_alive_cells
796,152
797,153
798,152
799,153
800,152
801,153
802,152
803,153
804,152
805,153
806,152
807,153
808,152
809,153
810,152
811,153
812,152
813,153
814,152
815,153
816,152
817,153
818,152
819,153
820,152
821,153
822,152
823,153
824,152
825,153
826,152
827,153
828,152
829,153
830,152
831,153
832,152
833,153
834,152
835,153
836,152
837,153
838,152
839,153
840,152
841,153
842,152
843,153
844,152
845,153
846,152
847,153
848,152
849,153
850,152
851,153
852,152
853,153
854,152
855,153
856,152
857,153
858,152
859,153
860,152
861,153
862,152
863,153
864,152
865,153
866,152
867,153
868,152
869,153
870,152
871,153
872,152
873,153
874,152
875,153
876,152
877,153
878,152
879,153
880,152
881,153
882,152
883,153
884,152
885,153
886,152
887,153
888,152
889,153
890,152
891,153
892,152
893,153
894,152
895,153
896,152
897,153
898,152
899,153
900,152
901,153
902,152
903,153
904,152
905,153
906,152
907,153
908,152
909,153
910,152
911,153
912,152
913,153
914,152
915,153
916,152
917,153
918,152
919,153
920,152
921,153
922,152
923,153
924,152
925,153
926,152
927,153
928,152
929,153
930,152
931,153
932,152
933,153
934,152
935,153
936,152
937,153
938,152
939,153
940,152
941,153
942,152
943,153
944,152
945,153
946,152
947,153
948,152
949,153
950,152
951,153
952,152
953,153
954,152
955,153
956,152
957,153
958,152
959,153
960,152
961,153
962,152
963,153
964,152
965,153
966,152
967,153
968,152
969,153
970,152
971,153
972,152
973,153
974,152
975,153
976,152
977,153
978,152
979,153
980,152
981,153
982,152
983,153
984,152
985,153
986,152
987,153
988,152
989,153
990,152
991,153
992,152
993,153
994,152
995,153
996,152
997,153
998,152
999,153
1000,152
1001,153
