frame,average_alive_cells
0,166
1,117
2,111
3,119
4,108
5,117
6,122
7,122
8,117
9,120
10,124
11,113
12,126
13,128
14,133
15,122
16,135
17,125
18,128
19,127
20,134
21,117
22,126
23,127
24,115
25,118
26,132
27,115
28,130
29,130
30,131
31,133
32,127
33,124
34,130
35,131
36,124
37,129
38,131
39,127
40,128
41,131
42,129
43,130
44,127
45,134
46,125
47,139
48,127
49,142
50,136
51,141
52,136
53,143
54,140
55,123
56,134
57,126
58,137
59,138
60,146
61,132
62,141
63,140
64,144
65,144
66,137
67,144
68,144
69,128
70,138
71,143
72,138
73,127
74,136
75,134
76,140
77,135
78,120
79,128
80,123
81,123
82,126
83,127
84,128
85,130
86,127
87,134
88,123
89,131
90,127
91,136
92,124
93,131
94,127
95,132
96,123
97,127
98,126
99,129
100,124
101,129
102,129
103,130
104,131
105,130
106,132
107,127
108,133
109,127
110,122
111,124
112,124
113,125
114,123
115,126
116,123
117,124
118,124
119,124
120,124
121,124
122,124
123,124
124,124
125,124
126,124
127,124
128,124
129,124
130,124
131,124
132,124
133,124
134,124
135,124
136,124
137,124
138,124
139,124
140,124
141,124
142,124
143,124
144,124
145,124
146,124
147,124
148,124
149,124
150,124
151,124
152,124
153,124
154,124
155,124
156,124
157,124
158,124
159,124
160,124
161,124
162,124
163,124
164,124
165,124
166,124
167,124
168,124
169,124
170,124
171,124
172,124
173,124
174,124
175,124
176,124
177,124
178,124
179,124
180,124
181,124
182,124
183,124
184,124
185,124
186,124
187,124
188,124
189,124
190,124
191,124
192,124
193,124
194,124
195,124
196,124
197,124
198,124
199,124
200,124
201,124
202,124
203,124
204,124
205,124
206,124
207,124
208,124
209,124
210,124
211,124
212,124
213,124
214,124
215,124
216,124
217,124
218,124
219,124
220,124
221,124
222,124
223,124
224,124
225,124
226,124
227,124
228,124
229,124
230,124
231,124
232,124
233,124
234,124
235,124
236,124
237,124
238,124
239,124
240,124
241,124
242,124
243,124
244,124
245,124
246,124
247,124
248,124
249,124
250,124
251,124
252,124
253,124
254,124
255,124
256,124
257,124
258,124
259,124
260,124
261,124
262,124
263,124
264,124
265,124
266,124
267,124
268,124
269,124
270,124
271,124
272,124
273,124
274,124
275,124
276,124
277,124
278,124
279,124
280,124
281,124
282,124
283,124
284,124
285,124
286,124
287,124
288,124
289,124
290,124
291,124
292,124
293,124
294,124
295,124
296,124
297,124
298,124
299,124
300,124
301,124
302,124
303,124
304,124
305,124
306,124
307,124
308,124
309,124
310,124
311,124
312,124
313,124
314,124
315,124
316,124
317,124
318,124
319,124
320,124
321,124
322,124
323,124
324,124
325,124
326,124
327,124
328,124
329,124
330,124
331,124
332,124
333,124
334,124
335,124
336,124
337,124
338,124
339,124
340,124
341,124
342,124
343,124
344,124
345,124
346,124
347,124
348,124
349,124
350,124
351,124
352,124
353,124
354,124
355,124
356,124
357,124
358,124
359,124
360,124
361,124
362,124
363,124
364,124
365,124
366,124
367,124
368,124
369,124
370,124
371,124
372,124
373,124
374,124
375,124
376,124
377,124
378,124
379,124
380,124
381,124
382,124
383,124
384,124
385,124
386,124
387,124
388,124
389,124
390,124
391,124
392,124
393,124
394,124
395,124
396,124
397,124
398,124
399,124
400,124
401,124
402,124
403,124
404,124
405,124
406,124
407,124
408,124
409,124
410,124
411,124
412,124
413,124
414,124
415,124
416,124
417,124
418,124
419,124
420,124
421,124
422,124
423,124
424,124
425,124
426,124
427,124
428,124
429,124
430,124
431,124
432,124
433,124
434,124
435,124
436,124
437,124
438,124
439,124
440,124
441,124
442,124
443,124
444,124
445,124
